organ,source,target,source_type,target_type
peripheral_nervous_system,UBERON:0001021$$13247,ILX:0777089,AS,AS
peripheral_nervous_system,UBERON:0001021$$13248,ILX:0777090,AS,AS
peripheral_nervous_system,UBERON:0001021$$13249,ILX:0777091,AS,AS
peripheral_nervous_system,UBERON:0001021$$13250,ILX:0793902,AS,AS
peripheral_nervous_system,UBERON:0001021$$13251,ILX:0793166,AS,AS
peripheral_nervous_system,UBERON:0001021$$13252,ILX:0793167,AS,AS
peripheral_nervous_system,UBERON:0001021$$13253,ILX:0794762,AS,AS
peripheral_nervous_system,UBERON:0001021$$13254,ILX:0793169,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001813,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14806,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14807,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14809,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14811,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14813,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14815,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14817,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14819,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14821,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14823,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14825,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14827,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14829,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14830,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14832,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14834,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14836,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14837,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14839,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14841,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14842,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14844,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14846,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14847,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14849,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14851,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14853,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14855,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0003725$$14857,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14859,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14860,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14862,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14864,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14866,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14867,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14869,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14872,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14875,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14878,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14881,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14882,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14884,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14886,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14888,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14889,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14891,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14893,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14894,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14896,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14898,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14899,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14901,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14903,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14905,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14907,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14908,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14910,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14913,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14916,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14918,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14921,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14924,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14927,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14930,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14931,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14933,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14935,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14937,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14938,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14940,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14942,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14944,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14946,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14948,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14950,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14952,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14953,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14954,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14956,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14958,AS,AS
peripheral_nervous_system,UBERON:0001810,FMA:61917,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14959,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14960,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14962,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14965,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14967,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14970,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14974,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14978,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14982,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14985,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14988,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14991,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14993,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14995,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14997,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$14999,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15001,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15003,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15005,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15007,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15009,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15012,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15015,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15018,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15022,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15026,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15029,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15033,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15037,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15040,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15043,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15047,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15051,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15056,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15060,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15063,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15066,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15069,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15072,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15073,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15076,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15079,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15082,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15085,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15088,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15091,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15094,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15097,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15100,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15103,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15106,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15109,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15112,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15115,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15118,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15121,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15123,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15126,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15129,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15132,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15135,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15138,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15141,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15143,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15146,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15150,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15154,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15157,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15161,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15165,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15168,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15170,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15172,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15174,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15176,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15177,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15179,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15181,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15184,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15187,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15190,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15193,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15196,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15199,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15202,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15205,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15208,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15210,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15212,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15214,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15216,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15218,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15220,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15222,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15224,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15226,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15228,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15230,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15232,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15234,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15236,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15238,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15241,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15245,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15249,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15252,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15256,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15260,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15263,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15267,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0001814$$15271,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15274,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15275,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15277,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15279,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15281,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15284,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15287,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15290,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15292,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15294,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15296,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15297,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15299,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15301,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15303,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15305,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15307,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15309,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15311,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15313,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15314,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15316,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15319,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15322,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15325,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15328,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15331,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15334,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15336,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15339,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15342,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15345,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15347,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15348,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15350,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15353,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15356,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15358,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15361,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15364,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15367,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15370,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15371,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15373,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15374,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15375,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15376,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034987$$15377,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15378,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15379,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15381,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15383,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15385,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15386,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15388,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15390,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15392,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15393,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15395,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15397,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15400,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15403,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15406,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15410,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15415,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15420,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15425,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15429,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15434,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15439,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15444,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15449,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15453,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15457,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15460,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15464,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15468,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15472,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15476,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15480,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15484,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15488,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15492,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15496,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15499,AS,AS
peripheral_nervous_system,UBERON:0001810,UBERON:0034986$$15502,AS,AS
